EntryTime,open,high,low,close,volume,ema20,ema50,ema200,atr,atr_ma,rsi,cont_high,cont_low,plus_di,minus_di,adx,weekly_ema200,weekly_bull,weekly_bear,daily_ema200,daily_bull,daily_bear,exec_bull_structure,exec_bear_structure,exec_slope_up,exec_slope_down,exec_adx_pass,exec_atr_pass,exec_distance_atr,exec_distance_pass,long_distance_cap_pass,short_distance_cap_pass,short_ema20_gap_atr,short_ema20_proximity_pass,exec_bull_momentum,exec_bear_momentum,short_squeeze_risk,short_squeeze_pass,long_pullback,short_pullback,long_resumption_soft,short_resumption_soft,long_resumption_strong,short_resumption_strong,long_resumption,short_resumption,starter_long_signal,starter_short_signal,add_long_signal,add_short_signal,atr_ratio,di_spread,close_ema20_gap_atr,regime_label,executed_short1,baseline_active_context,blocked_by_open_trade_context,entry_exec_distance_atr,entry_short_ema20_gap_atr,entry_atr_ratio,entry_adx,entry_plus_di,entry_minus_di,entry_di_spread,entry_rsi,entry_exec_bear_structure,entry_exec_slope_down,entry_exec_adx_pass,entry_exec_atr_pass,entry_exec_distance_pass,entry_short_distance_cap_pass,entry_short_ema20_proximity_pass,entry_exec_bear_momentum,entry_short_squeeze_risk,entry_short_squeeze_pass,entry_short_pullback,entry_short_resumption,entry_short_resumption_strong,entry_starter_short_signal,fwd_24bar_short_return,fwd_24bar_mfe_atr,fwd_24bar_mae_atr,followthrough_label,symbol,population
2023-09-06 04:00:00+00:00,4.377,4.39,4.348,4.366,101444.11,4.385891436413197,4.465955166627069,4.994575272961216,0.06435270005297795,0.06847694118814095,45.04078882041871,4.455,4.273,17.260446385803807,20.755021239831372,17.299952124071186,9.129829526893742,False,True,5.562110905575466,False,True,False,True,False,True,True,True,1.553239670515481,True,True,True,0.30910026147810366,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.9397718259080585,-3.494574854027565,0.0,other,False,Short1,True,1.553239670515481,0.30910026147810366,0.9397718259080585,17.299952124071186,17.260446385803807,20.755021239831372,-3.494574854027565,45.04078882041871,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.027256069628950934,3.822683427385045,2.6572311629383942,True,UNIUSDT,starter_short_followthrough
2023-09-23 00:00:00+00:00,4.261,4.315,4.239,4.249,176552.93,4.287531410251202,4.312301073511017,4.56118067761879,0.05742333818878223,0.06193341077040335,40.58294503349668,4.327,4.198,16.816890971771556,19.533292754476612,22.40806063593564,9.034489173399646,False,True,5.366370037652074,False,True,False,True,False,True,True,True,1.102357952491584,True,True,True,0.6710061007691442,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.9271786823054093,-2.7164017827050557,0.0,other,False,Short1,True,1.102357952491584,0.6710061007691442,0.9271786823054093,22.40806063593564,16.816890971771556,19.533292754476612,-2.7164017827050557,40.58294503349668,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.013650270651918268,0.8533115897739944,1.1841875123394419,False,UNIUSDT,starter_short_adverse
2023-10-09 04:00:00+00:00,4.352,4.368,4.31,4.321,65737.28,4.348853719810877,4.364984577110212,4.441630947853167,0.05339021031351095,0.057804735783841175,44.40834356873771,4.384,4.279,11.418854846488186,20.73999927771209,23.140941741920688,8.897259272485387,False,True,5.217827210643704,False,True,False,True,False,True,True,True,0.8238322503682165,True,True,True,0.5217008820028634,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.9236303840772113,-9.321144431223905,0.0,other,True,flat,False,0.8238322503682165,0.5217008820028634,0.9236303840772113,23.140941741920688,11.418854846488186,20.73999927771209,-9.321144431223905,44.40834356873771,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.06827123351076139,6.574238946408034,0.11238015293005627,True,UNIUSDT,starter_short_followthrough
2024-05-02 16:00:00+00:00,7.172,7.177,7.044,7.126,191106.87,7.175677756809695,7.441354262843311,8.68945432687719,0.21750572287109401,0.22235822119031767,45.314849929685124,7.214,6.536,18.037894109931795,23.408158294656687,29.04218755144831,8.60052778938417,False,True,8.20308075146261,False,True,False,True,False,True,True,True,1.449866507789348,True,True,True,0.22839746997892413,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.9781771130689593,-5.370264184724892,0.0,other,True,flat,False,1.449866507789348,0.22839746997892413,0.9781771130689593,29.04218755144831,18.037894109931795,23.408158294656687,-5.370264184724892,45.314849929685124,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.0573954532697165,0.8137716914460248,3.7838084862151193,False,UNIUSDT,starter_short_adverse
2024-05-02 20:00:00+00:00,7.127,7.181,7.046,7.107,99271.58,7.169137018065915,7.4282423309671035,8.673708512679408,0.21161245695173014,0.2227469196767236,44.70231244049449,7.214,6.536,17.35095247340147,22.341484197752038,27.86581731108813,8.60052778938417,False,True,8.20308075146261,False,True,False,True,False,True,True,True,1.5180690947715818,True,True,True,0.29363591804091493,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.9500129441019741,-4.990531724350568,0.0,other,False,Short1,True,1.5180690947715818,0.29363591804091493,0.9500129441019741,27.86581731108813,17.35095247340147,22.341484197752038,-4.990531724350568,44.70231244049449,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.051639228929224706,0.7466479160819959,3.9789718059559416,False,UNIUSDT,starter_short_adverse
2024-05-13 16:00:00+00:00,7.116,7.192,6.987,7.03,275378.74,7.126708316348753,7.247782957687902,8.024581561442986,0.13987743903498226,0.13644521092976977,42.089222025441245,7.217,6.837,15.059728017410032,26.618280599133808,24.43842968956154,8.582803024365798,False,True,8.112574292089146,False,True,False,True,False,True,True,True,1.5569555690352337,True,True,True,0.6913789458539271,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,1.0251546249357122,-11.558552581723776,0.0,other,False,Short1,True,1.5569555690352337,0.6913789458539271,1.0251546249357122,24.43842968956154,15.059728017410032,26.618280599133808,-11.558552581723776,42.089222025441245,True,True,True,True,True,True,True,True,False,True,True,True,True,True,-0.07155049786628735,2.108989141030976,4.110741546077328,False,UNIUSDT,starter_short_adverse
2024-07-19 16:00:00+00:00,7.932,8.032,7.895,7.914,489953.46,7.966482814226102,8.074624104211283,8.63322636732653,0.2010270265117447,0.2135502807535242,46.42796828159482,8.053,7.55,19.34993143426865,21.819770220970863,19.365058729621925,8.646285042812412,False,True,8.649082203935697,False,True,False,True,False,True,True,True,0.7990174604801173,True,True,True,0.26107342448820325,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.9413568823342657,-2.469838786702212,0.0,other,True,flat,False,0.7990174604801173,0.26107342448820325,0.9413568823342657,19.365058729621925,19.34993143426865,21.819770220970863,-2.469838786702212,46.42796828159482,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.02110184483194337,1.795778439666215,1.3630008101621742,True,UNIUSDT,starter_short_followthrough
2024-07-22 12:00:00+00:00,7.983,8.016,7.861,7.912,298256.0,7.971085815164514,8.024457541818132,8.530012758674026,0.18728954245438212,0.18756036567335793,46.74914530633321,8.188,7.621,13.244216398079784,23.86242016436105,16.294218292571195,8.644093151839154,False,True,8.631202047884566,False,True,False,True,False,True,True,True,0.6004475228269772,True,True,True,0.31547845325590257,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.9985560743710243,-10.618203766281267,0.0,other,False,Short1,True,0.6004475228269772,0.31547845325590257,0.9985560743710243,16.294218292571195,13.244216398079784,23.86242016436105,-10.618203766281267,46.74914530633321,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.03766430738119313,4.693267912777866,0.5232539880002622,True,UNIUSDT,starter_short_followthrough
2024-07-22 20:00:00+00:00,7.995,7.998,7.744,7.812,214512.59,7.957909250055304,8.014978299848265,8.517587962086338,0.18772414629995196,0.18549822346325245,43.201317585566144,8.188,7.621,11.39331991139935,25.626282594846003,18.69378648839751,8.644093151839154,False,True,8.631202047884566,False,True,False,True,False,True,True,True,1.0812583455510234,True,True,True,0.7772535016468546,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,1.011999698946661,-14.232962683446653,0.0,other,False,Short1,True,1.0812583455510234,0.7772535016468546,1.011999698946661,18.69378648839751,11.39331991139935,25.626282594846003,-14.232962683446653,43.201317585566144,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.017281105990783495,4.1497059134592496,1.0547391153593446,True,UNIUSDT,starter_short_followthrough
2024-07-23 12:00:00+00:00,7.925,7.947,7.715,7.845,407135.17,7.919813829507547,7.9893542379514795,8.491072372826624,0.20393404681572597,0.18633038604576097,46.55489604578625,8.188,7.617,9.304624572332463,22.792759028764806,24.70128192813557,8.644093151839154,False,True,8.623050783726512,False,True,False,True,False,True,True,True,0.7078476605817452,True,True,True,0.36685306193697215,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.0944755235232633,-13.488134456432343,0.0,other,False,Short1,True,0.7078476605817452,0.36685306193697215,1.0944755235232633,24.70128192813557,9.304624572332463,22.792759028764806,-13.488134456432343,46.55489604578625,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.012746972594008877,3.981679433516658,0.16672056741325827,True,UNIUSDT,starter_short_followthrough
2024-08-31 00:00:00+00:00,5.892,5.93,5.849,5.889,94813.12,5.899018268101697,6.134627415078199,6.588043591369982,0.1565302635433855,0.16459243142563598,46.267232566072806,6.007,5.586,12.055160744825363,26.005452499700695,38.24304864423811,8.552406841543746,False,True,7.947271815718644,False,True,False,True,False,True,True,True,1.5692008019274728,True,True,True,0.06400211610785515,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.9510173838953645,-13.950291754875332,0.0,other,False,Short1,True,1.5692008019274728,0.06400211610785515,0.9510173838953645,38.24304864423811,12.055160744825363,26.005452499700695,-13.950291754875332,46.267232566072806,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.03599932076753264,2.2104351718803517,2.7087413666973057,False,UNIUSDT,starter_short_adverse
2025-05-01 12:00:00+00:00,5.357,5.427,5.288,5.345,1030469.75,5.37720513819091,5.481817049459812,5.724202148621059,0.1351082677251233,0.1405219034568914,45.330906154131696,5.398,5.059,17.03607617983211,23.721675148309007,27.445014961015335,8.724105224781074,False,True,8.386046872872505,False,True,False,True,False,True,True,True,1.0126474993977808,True,True,True,0.23836541414646534,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.9614747907721812,-6.685598968476896,0.0,other,True,flat,False,1.0126474993977808,0.23836541414646534,0.9614747907721812,27.445014961015335,17.03607617983211,23.721675148309007,-6.685598968476896,45.330906154131696,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.07502338634237601,3.13822393802446,0.6587309681230626,True,UNIUSDT,starter_short_followthrough
2025-05-01 20:00:00+00:00,5.349,5.396,5.297,5.317,261784.35,5.369213276387569,5.470424735006923,5.716473881526262,0.12960355737523388,0.13882832491946245,43.698346765041514,5.434,5.059,15.671409064456691,23.857844586472755,26.156804454306574,8.724105224781074,False,True,8.386046872872505,False,True,False,True,False,True,True,True,1.1838003378466002,True,True,True,0.4028691607314353,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.9335526986327892,-8.186435522016064,0.0,other,False,Short1,True,1.1838003378466002,0.4028691607314353,0.9335526986327892,26.156804454306574,15.671409064456691,23.857844586472755,-8.186435522016064,43.698346765041514,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.06432198608237738,3.2946626516101825,0.4938136058619476,True,UNIUSDT,starter_short_followthrough
2025-10-09 00:00:00+00:00,8.073,8.093,7.831,7.926,520791.38,7.997094372956897,8.030140729056825,8.559151640545544,0.17946873664590804,0.1713124946784611,46.11637346704401,8.208,7.696,21.048368408833106,25.136047750881634,19.382029621207096,8.630808360352276,False,True,8.66647430956649,False,True,False,True,False,True,True,True,0.5802722580161388,True,True,True,0.39613792510929724,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,1.047610315772679,-4.087679342048528,0.0,other,True,flat,False,0.5802722580161388,0.39613792510929724,1.047610315772679,19.382029621207096,21.048368408833106,25.136047750881634,-4.087679342048528,46.11637346704401,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.17209184960888213,33.0196785844211,3.755528748886231,True,UNIUSDT,starter_short_followthrough
2025-10-12 20:00:00+00:00,6.655,6.705,6.538,6.619,1149525.13,6.665039069923751,7.234989619388883,8.204794635830554,0.41618570222310214,0.4138085681057085,45.21325156210682,6.701,5.651,18.90215196584771,48.12649422787574,46.203637700046116,8.625118724925885,False,True,8.602267814105803,False,True,False,True,False,True,True,True,1.4800835687014384,True,True,True,0.11062145979025424,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.005744526093975,-29.224342262028028,0.0,other,False,Short1,True,1.4800835687014384,0.11062145979025424,1.005744526093975,46.203637700046116,18.90215196584771,48.12649422787574,-29.224342262028028,45.21325156210682,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.0513672760235685,0.9563038755873604,1.2037895519328348,False,UNIUSDT,starter_short_adverse
2025-10-23 08:00:00+00:00,6.178,6.222,6.156,6.165,478080.77,6.212804402320032,6.3496983043118,7.335540182361121,0.16361088624302644,0.17350342231368474,46.28131014241111,6.642,5.861,19.7713826952356,28.43177522607143,22.015182552338686,8.605157344578364,False,True,8.371889898761728,False,True,False,True,False,True,True,True,1.1288876220464343,True,True,True,0.29218350574193075,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.942983625690258,-8.660392530835828,0.0,other,False,Short1,True,1.1288876220464343,0.29218350574193075,0.942983625690258,22.015182552338686,19.7713826952356,28.43177522607143,-8.660392530835828,46.28131014241111,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.07656123276561225,0.31171519922118823,4.419021353665066,False,UNIUSDT,starter_short_adverse
2025-11-05 20:00:00+00:00,5.451,5.486,5.322,5.346,781142.64,5.354204466204436,5.635954142951882,6.525007969182325,0.19182688476068865,0.17518411547026436,46.851033218541076,5.493,4.736,15.168852874176187,24.99740838542248,50.817013417649186,8.562739734230536,False,True,8.082827954809,False,True,False,True,False,True,True,True,1.5115406962564761,True,True,True,0.04277015818023334,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.0950015887327937,-9.828555511246295,0.0,other,False,Short1,True,1.5115406962564761,0.04277015818023334,1.0950015887327937,50.817013417649186,15.168852874176187,24.99740838542248,-9.828555511246295,46.851033218541076,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.2297044519266741,1.2511280694539213,7.475490214987174,False,UNIUSDT,starter_short_adverse
2025-11-06 00:00:00+00:00,5.345,5.373,5.257,5.338,605213.64,5.352661183708776,5.624269666757691,6.513196944613346,0.18641067870635378,0.17827453579381689,46.555538892835216,5.493,4.736,14.494616924660404,26.376966317969305,49.26382660981168,8.562739734230536,False,True,8.055595835855677,False,True,False,True,False,True,True,True,1.535693495374486,True,True,True,0.07864991324810748,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.0456382784917009,-11.882349393308901,0.0,other,False,Short1,True,1.535693495374486,0.07864991324810748,1.0456382784917009,49.26382660981168,14.494616924660404,26.376966317969305,-11.882349393308901,46.555538892835216,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.25721243911577374,1.244563893066779,7.7356083353547165,False,UNIUSDT,starter_short_adverse
2025-11-26 00:00:00+00:00,6.232,6.32,6.154,6.161,719833.38,6.234212888754914,6.5144241038920345,6.744829991528393,0.22373705229730612,0.2481961498830741,45.29149385954149,6.418,5.881,16.76400877871752,23.429519745667864,25.279230335303854,8.502999508637041,False,True,7.845849945937742,False,True,False,True,False,True,True,True,1.5796404764571501,True,True,True,0.32722737697298404,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.901452550342579,-6.665510966950343,0.0,other,True,flat,False,1.5796404764571501,0.32722737697298404,0.901452550342579,25.279230335303854,16.76400877871752,23.429519745667864,-6.665510966950343,45.29149385954149,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.006654763837039358,0.8179244256638633,1.2246518723054576,False,UNIUSDT,starter_short_adverse
2025-12-08 12:00:00+00:00,5.698,5.74,5.578,5.6,622198.3,5.637159736688976,5.781535942453807,6.274583290324449,0.14974169797322057,0.14342254799890378,46.18339151011173,5.772,5.316,16.055451063112667,27.148077437683458,29.76590545070201,8.45519406800662,False,True,7.624510152402654,False,True,False,True,False,True,True,True,1.2123272602817226,True,True,True,0.2481589109242102,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,1.0440596688769264,-11.092626374570791,0.0,other,True,flat,False,1.2123272602817226,0.2481589109242102,1.0440596688769264,29.76590545070201,16.055451063112667,27.148077437683458,-11.092626374570791,46.18339151011173,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.05553571428571428,2.337358295900937,2.510990626453583,False,UNIUSDT,starter_short_adverse
2025-12-08 16:00:00+00:00,5.6,5.665,5.554,5.598,493287.83,5.633430237956692,5.774338454514442,6.26785111828142,0.14697443383227624,0.14312450885612493,46.083074014522595,5.772,5.316,15.189335867070547,26.849951440243032,29.621013953538274,8.45519406800662,False,True,7.624510152402654,False,True,False,True,False,True,True,True,1.199789990112673,True,True,True,0.24106395264039307,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.0268991314410127,-11.660615573172485,0.0,other,False,Short1,True,1.199789990112673,0.24106395264039307,1.0268991314410127,29.621013953538274,15.189335867070547,26.849951440243032,-11.660615573172485,46.083074014522595,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.044122901036084294,2.639914915016964,2.5718758708154974,True,UNIUSDT,starter_short_followthrough
2025-12-10 08:00:00+00:00,5.614,5.676,5.527,5.558,593740.22,5.632101483933127,5.725811002429867,6.206625137705042,0.1533774113911229,0.14518124599997648,45.39361725011602,5.976,5.427,23.46887645605776,24.785269439425797,22.430277477969707,8.45519406800662,False,True,7.586042141167237,False,True,False,True,False,True,True,True,1.0941050635020682,True,True,True,0.48313166365915017,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,1.056454711727352,-1.3163929833680363,0.0,other,False,Short1,True,1.0941050635020682,0.48313166365915017,1.056454711727352,22.430277477969707,23.46887645605776,24.785269439425797,-1.3163929833680363,45.39361725011602,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.027347966894566415,2.2689129829722843,2.5297075787162253,False,UNIUSDT,starter_short_adverse
2026-01-29 00:00:00+00:00,4.821,4.834,4.689,4.714,372014.4,4.770924712012287,4.848252077707147,5.287997933304991,0.09154588098965785,0.09285857583764663,43.63261769116648,4.878,4.631,16.42770299651081,21.095745811159723,19.907242699276207,8.265137177038936,False,True,6.74339890060178,False,True,False,True,False,True,True,True,1.4665004722857307,True,True,True,0.621816201853121,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.9858635044082101,-4.6680428146489135,0.0,other,True,flat,False,1.4665004722857307,0.621816201853121,0.9858635044082101,19.907242699276207,16.42770299651081,21.095745811159723,-4.6680428146489135,43.63261769116648,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.18370810352142564,12.16876158661744,0.40416892163810075,True,UNIUSDT,starter_short_followthrough
2026-02-24 16:00:00+00:00,3.361,3.403,3.342,3.344,563389.86,3.4020771133937084,3.448825959321781,3.8842211133116633,0.08940871900328029,0.08767059487908489,42.31861122752905,3.566,3.259,17.06543845062486,23.22607627402787,17.27260415556729,8.091954055179226,False,True,6.020628364220364,False,True,False,True,False,True,True,True,1.1724355352628992,True,True,True,0.6495687897237159,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.01982562256584,-6.160637823403011,0.0,other,True,flat,False,1.1724355352628992,0.6495687897237159,1.01982562256584,17.27260415556729,17.06543845062486,23.22607627402787,-6.160637823403011,42.31861122752905,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.1348684210526316,0.3914607030519651,10.625361939982,False,UNIUSDT,starter_short_adverse
2020-04-14 04:00:00+00:00,0.03343,0.03363,0.03284,0.03294,26483309.9,0.03329318480566625,0.03347873995677373,0.034352961768823645,0.0008038928085833942,0.0008445391065366257,45.51799339326299,0.03489,0.03189,19.980261833845532,24.881080196173667,22.283893674839273,0.04969665188209955,False,True,0.04336612137742198,False,True,False,True,False,True,True,True,0.6701639211365644,True,True,True,0.43934315855944955,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.951871621291857,-4.900818362328135,0.0,other,True,flat,False,0.6701639211365644,0.43934315855944955,0.951871621291857,22.283893674839273,19.980261833845532,24.881080196173667,-4.900818362328135,45.51799339326299,True,True,True,True,True,True,True,True,False,True,True,True,True,True,-0.06314511232544037,2.5500912287204938,2.7740016780715697,False,ADAUSDT,starter_short_adverse
2022-12-27 16:00:00+00:00,0.2605,0.2607,0.2563,0.259,14095327.4,0.26056894132166936,0.2627868721974496,0.29222336905218815,0.0031687304419458088,0.0031494312086141384,46.25844545210776,0.2665,0.2576,18.969275416947593,25.71226784923226,18.56937755084481,0.6525173789419099,False,True,0.46651726155734347,False,True,False,True,False,True,True,True,1.1950755253022471,True,True,True,0.49513246721797993,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,1.006127847237585,-6.742992432284666,0.0,other,True,flat,False,1.1950755253022471,0.49513246721797993,1.006127847237585,18.56937755084481,18.969275416947593,25.71226784923226,-6.742992432284666,46.25844545210776,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.04015444015444023,6.248559277210563,0.6627259839465716,True,ADAUSDT,starter_short_followthrough
2023-05-12 12:00:00+00:00,0.3645,0.3676,0.359,0.3594,19318643.5,0.36302902892968775,0.37113675683501973,0.3858245384672145,0.007650760275777612,0.00725826143957887,43.875959583152024,0.3723,0.3485,16.447809020212127,21.061007490708704,28.296182458683578,0.6020970487276175,False,True,0.3962910213486971,False,True,False,True,False,True,True,True,1.53406412068333,True,True,True,0.4743357259771024,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.0540761502552758,-4.613198470496577,0.0,other,True,flat,False,1.53406412068333,0.4743357259771024,1.0540761502552758,28.296182458683578,16.447809020212127,21.061007490708704,-4.613198470496577,43.875959583152024,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.02198107957707295,0.7973063826496641,2.1435778156482828,False,ADAUSDT,starter_short_adverse
2023-05-24 08:00:00+00:00,0.3662,0.3692,0.3646,0.3654,6748814.8,0.3674031381242766,0.36782081551261353,0.37674504986529095,0.004855695638829809,0.004643913430481906,45.99001486924342,0.3757,0.3619,18.006854833333982,18.296832989965374,20.518610946411,0.5975712340452559,False,True,0.3931363326312407,False,True,False,True,False,True,True,True,0.49855174061052326,True,True,True,0.4125337074791096,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.0456042541529302,-0.2899781566313919,0.0,other,False,Short1,True,0.49855174061052326,0.4125337074791096,1.0456042541529302,20.518610946411,18.006854833333982,18.296832989965374,-0.2899781566313919,45.99001486924342,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.027367268746579115,2.4507302115146254,2.7184570413439473,False,ADAUSDT,starter_short_adverse
2023-06-29 12:00:00+00:00,0.2775,0.2782,0.2727,0.2743,23012858.9,0.27816508133281026,0.28146296140959587,0.30421438714409443,0.006459847306684203,0.006522780475296962,43.36197981795754,0.2897,0.2599,16.21690782062671,26.745365477035357,26.719119858925,0.584523473644945,False,True,0.3683461962009221,False,True,False,True,False,True,True,True,1.1088437651125507,True,True,True,0.5983239462658743,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.990351788037157,-10.528457656408648,0.0,other,True,flat,False,1.1088437651125507,0.5983239462658743,0.990351788037157,26.719119858925,16.21690782062671,26.745365477035357,-10.528457656408648,43.36197981795754,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.07692307692307696,1.099097186500586,3.931981484100696,False,ADAUSDT,starter_short_adverse
2023-07-07 16:00:00+00:00,0.2841,0.2855,0.2811,0.283,16279194.5,0.28523415349242026,0.28649525525007036,0.2979290563624452,0.006137085179520616,0.006246465736780041,45.39146094736799,0.2937,0.2761,14.796110632233896,20.397814959750708,18.402192555580545,0.5816137873400201,False,True,0.362106849752278,False,True,False,True,False,True,True,True,0.5695301837644378,True,True,True,0.3640414670918424,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.9824892087992451,-5.601704327516812,0.0,other,False,Short1,True,0.5695301837644378,0.3640414670918424,0.9824892087992451,18.402192555580545,14.796110632233896,20.397814959750708,-5.601704327516812,45.39146094736799,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.023674911660777526,0.7984246359087869,1.808676216038287,False,ADAUSDT,starter_short_adverse
2023-07-08 00:00:00+00:00,0.2844,0.2866,0.283,0.2833,12738695.4,0.28497807122622154,0.28629100648036104,0.2976502156137025,0.005721262221117268,0.0062197587220195255,46.040155482260445,0.2937,0.2761,15.432982622390188,18.866206294517646,17.63786870980217,0.5816137873400201,False,True,0.36133364726718076,False,True,False,True,False,True,True,True,0.522787868264663,True,True,True,0.2933043725959208,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0.9198527590568019,-3.4332236721274576,0.0,other,False,Short1,True,0.522787868264663,0.2933043725959208,0.9198527590568019,17.63786870980217,15.432982622390188,18.866206294517646,-3.4332236721274576,46.040155482260445,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.03494528768090371,0.9088903460510342,2.1149179206187596,False,ADAUSDT,starter_short_adverse
2023-08-08 04:00:00+00:00,0.2914,0.2937,0.2902,0.291,26053306.2,0.2926752186748056,0.2970852294583651,0.3032784419234987,0.0038353079683608746,0.0037801277353127676,42.32455291906563,0.2961,0.2818,14.871628312585983,25.672009347946737,32.71798053311466,0.5681143453031297,False,True,0.346727059090861,False,True,False,True,False,True,True,True,1.5866338527609258,True,True,True,0.4367885678608452,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.0145974519677285,-10.800381035360754,0.0,other,True,flat,False,1.5866338527609258,0.4367885678608452,1.0145974519677285,32.71798053311466,14.871628312585983,25.672009347946737,-10.800381035360754,42.32455291906563,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.010652920962199285,0.20858820376343068,3.0245289545698677,False,ADAUSDT,starter_short_adverse
2023-08-14 16:00:00+00:00,0.2917,0.2923,0.2878,0.2899,8008408.3,0.292015581191181,0.2942062288842402,0.30040445143763733,0.0027235629464877464,0.0026089603348802767,40.120028954492476,0.2936,0.2868,15.270580351557022,22.442031558420634,18.378629747964865,0.5653699239568298,False,True,0.34370927335408036,False,True,False,True,False,True,True,True,1.5811012885872282,True,True,True,0.7767697067215594,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,1.0439265442541612,-7.171451206863612,0.0,other,True,flat,False,1.5811012885872282,0.7767697067215594,1.0439265442541612,18.378629747964865,15.270580351557022,22.442031558420634,-7.171451206863612,40.120028954492476,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.09279061745429451,19.05592087266763,0.5874657687142202,True,ADAUSDT,starter_short_followthrough
2023-08-24 12:00:00+00:00,0.2672,0.2672,0.2622,0.2626,12612076.0,0.2644104724580371,0.26840807130566957,0.2859677205649346,0.0043623937276644036,0.004618499921027027,45.85885430759851,0.2714,0.25,18.901386665764715,27.481945928604237,31.25837621817809,0.5626239545642246,False,True,0.33663343509401317,False,True,False,True,False,True,True,True,1.331395483364399,True,True,True,0.41501812331974686,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.9445477540885889,-8.580559262839522,0.0,other,False,Short1,True,1.331395483364399,0.41501812331974686,0.9445477540885889,31.25837621817809,18.901386665764715,27.481945928604237,-8.580559262839522,45.85885430759851,True,True,True,True,True,True,True,True,False,True,True,True,True,True,-0.011424219345011434,1.146159726090788,1.9713947288761529,False,ADAUSDT,starter_short_adverse
