path,change_status,category,insertions,deletions,risk_flag,notes
research_output/long1_support_retained_round1.group_distribution_summary.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long1_support_retained_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_support_retained_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_validation_inventory_round1.note.md,A,research_output,20,0,research_artifact,Saved research/audit output.
research_output/long1_validation_inventory_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_validation_inventory_round1.stop_marker.md,A,research_output,32,0,research_artifact,Saved research/audit output.
research_output/long1_validation_inventory_round1.validation_inventory.csv,A,research_output,7,0,research_artifact,Saved research/audit output.
research_output/long1_weak_background_branch_recurrence_round1.group_comparison_summary.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_weak_background_branch_recurrence_round1.group_distribution_summary.csv,A,research_output,6,0,research_artifact,Saved research/audit output.
research_output/long1_weak_background_branch_recurrence_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_weak_background_branch_recurrence_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_weak_fragility_compactness_round1.group_comparison_summary.csv,A,research_output,63,0,research_artifact,Saved research/audit output.
research_output/long1_weak_fragility_compactness_round1.group_distribution_summary.csv,A,research_output,6,0,research_artifact,Saved research/audit output.
research_output/long1_weak_fragility_compactness_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_weak_fragility_compactness_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_weak_ready_submode_round1.group_comparison_summary.csv,A,research_output,45,0,research_artifact,Saved research/audit output.
research_output/long1_weak_ready_submode_round1.group_distribution_summary.csv,A,research_output,7,0,research_artifact,Saved research/audit output.
research_output/long1_weak_ready_submode_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_weak_ready_submode_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long1_weak_transition_stabilizer_round1.group_comparison_summary.csv,A,research_output,85,0,research_artifact,Saved research/audit output.
research_output/long1_weak_transition_stabilizer_round1.group_distribution_summary.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long1_weak_transition_stabilizer_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long1_weak_transition_stabilizer_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long2_candidate_material_inventory_round1.aggregate_summary.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long2_candidate_material_inventory_round1.candidate_ranking.csv,A,research_output,20,0,research_artifact,Saved research/audit output.
research_output/long2_candidate_material_inventory_round1.gating_context_summary.csv,A,research_output,10,0,research_artifact,Saved research/audit output.
research_output/long2_candidate_material_inventory_round1.market_inventory.csv,A,research_output,20,0,research_artifact,Saved research/audit output.
research_output/long2_candidate_material_inventory_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long2_exit_instrumentation_audit_round1.compile_status.csv,A,research_output,3,0,research_artifact,Saved research/audit output.
research_output/long2_exit_instrumentation_audit_round1.exit_event_summary.csv,A,research_output,2731,0,research_artifact,Saved research/audit output.
research_output/long2_exit_instrumentation_audit_round1.exit_mechanism_inventory.csv,A,research_output,15,0,research_artifact,Saved research/audit output.
research_output/long2_exit_instrumentation_audit_round1.instrumentation_method.csv,A,research_output,6,0,research_artifact,Saved research/audit output.
research_output/long2_exit_instrumentation_audit_round1.lifecycle_compression_judgment.csv,A,research_output,7,0,research_artifact,Saved research/audit output.
research_output/long2_exit_instrumentation_audit_round1.long1_exit_attribution.csv,A,research_output,98,0,research_artifact,Saved research/audit output.
research_output/long2_exit_instrumentation_audit_round1.long2_interaction_review.csv,A,research_output,21,0,research_artifact,Saved research/audit output.
research_output/long2_exit_instrumentation_audit_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long2_exit_instrumentation_audit_round1.short1_exit_attribution.csv,A,research_output,97,0,research_artifact,Saved research/audit output.
research_output/long2_exit_instrumentation_audit_round1.short2_zero_review.csv,A,research_output,21,0,research_artifact,Saved research/audit output.
research_output/long2_option_a_management_exit_audit_round1.compile_status.csv,A,research_output,3,0,research_artifact,Saved research/audit output.
research_output/long2_option_a_management_exit_audit_round1.exit_mechanism_inventory.csv,A,research_output,24,0,research_artifact,Saved research/audit output.
research_output/long2_option_a_management_exit_audit_round1.exit_reason_proxy_summary.csv,A,research_output,7,0,research_artifact,Saved research/audit output.
research_output/long2_option_a_management_exit_audit_round1.per_market_count_duration_delta.csv,A,research_output,41,0,research_artifact,Saved research/audit output.
research_output/long2_option_a_management_exit_audit_round1.pre_post_lifecycle_summary.csv,A,research_output,10,0,research_artifact,Saved research/audit output.
research_output/long2_option_a_management_exit_audit_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long2_option_a_management_exit_audit_round1.remaining_scale_risk_scan.csv,A,research_output,8,0,research_artifact,Saved research/audit output.
research_output/long2_option_a_management_exit_audit_round1.risk_interpretation.csv,A,research_output,9,0,research_artifact,Saved research/audit output.
research_output/long2_option_a_side_effect_audit_round1.before_after_trade_counts.csv,A,research_output,21,0,research_artifact,Saved research/audit output.
research_output/long2_option_a_side_effect_audit_round1.compile_status.csv,A,research_output,3,0,research_artifact,Saved research/audit output.
research_output/long2_option_a_side_effect_audit_round1.management_side_effect_summary.csv,A,research_output,161,0,research_artifact,Saved research/audit output.
research_output/long2_option_a_side_effect_audit_round1.non_atr_scale_scan.csv,A,research_output,7,0,research_artifact,Saved research/audit output.
research_output/long2_option_a_side_effect_audit_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long2_option_a_side_effect_audit_round1.remaining_long2_gates.csv,A,research_output,21,0,research_artifact,Saved research/audit output.
research_output/long2_option_a_side_effect_audit_round1.risk_interpretation.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long2_option_a_side_effect_audit_round1.short2_mirror_gate_summary.csv,A,research_output,21,0,research_artifact,Saved research/audit output.
research_output/long2_option_a_trend_fail_scale_audit_post_patch_round1.lifecycle_relevance.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long2_option_a_trend_fail_scale_audit_post_patch_round1.line_evidence.csv,A,research_output,7,0,research_artifact,Saved research/audit output.
research_output/long2_option_a_trend_fail_scale_audit_post_patch_round1.per_market_disagreement.csv,A,research_output,39,0,research_artifact,Saved research/audit output.
research_output/long2_option_a_trend_fail_scale_audit_post_patch_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long2_option_a_trend_fail_scale_audit_post_patch_round1.runtime_examples.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long2_option_a_trend_fail_scale_audit_post_patch_round1.scope_check.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long2_option_a_trend_fail_scale_audit_post_patch_round1.trigger_disagreement_summary.csv,A,research_output,3,0,research_artifact,Saved research/audit output.
research_output/long2_option_a_trend_fail_scale_audit_post_patch_round1.unit_consistency_table.csv,A,research_output,6,0,research_artifact,Saved research/audit output.
research_output/long2_option_a_trend_fail_scale_audit_round1.lifecycle_relevance.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long2_option_a_trend_fail_scale_audit_round1.line_evidence.csv,A,research_output,16,0,research_artifact,Saved research/audit output.
research_output/long2_option_a_trend_fail_scale_audit_round1.per_market_disagreement.csv,A,research_output,39,0,research_artifact,Saved research/audit output.
research_output/long2_option_a_trend_fail_scale_audit_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long2_option_a_trend_fail_scale_audit_round1.runtime_examples.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long2_option_a_trend_fail_scale_audit_round1.scope_check.csv,A,research_output,6,0,research_artifact,Saved research/audit output.
research_output/long2_option_a_trend_fail_scale_audit_round1.trigger_disagreement_summary.csv,A,research_output,3,0,research_artifact,Saved research/audit output.
research_output/long2_option_a_trend_fail_scale_audit_round1.unit_consistency_table.csv,A,research_output,7,0,research_artifact,Saved research/audit output.
research_output/long2_post_trend_fail_lifecycle_review_round1.compile_status.csv,A,research_output,3,0,research_artifact,Saved research/audit output.
research_output/long2_post_trend_fail_lifecycle_review_round1.lifecycle_duration_summary.csv,A,research_output,161,0,research_artifact,Saved research/audit output.
research_output/long2_post_trend_fail_lifecycle_review_round1.lifecycle_interpretation.csv,A,research_output,6,0,research_artifact,Saved research/audit output.
research_output/long2_post_trend_fail_lifecycle_review_round1.long2_gate_review.csv,A,research_output,21,0,research_artifact,Saved research/audit output.
research_output/long2_post_trend_fail_lifecycle_review_round1.per_market_count_delta.csv,A,research_output,101,0,research_artifact,Saved research/audit output.
research_output/long2_post_trend_fail_lifecycle_review_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long2_post_trend_fail_lifecycle_review_round1.remaining_scale_risk_scan.csv,A,research_output,8,0,research_artifact,Saved research/audit output.
research_output/long2_post_trend_fail_lifecycle_review_round1.short2_gate_review.csv,A,research_output,21,0,research_artifact,Saved research/audit output.
research_output/long2_post_trend_fail_lifecycle_review_round1.three_state_trade_counts.csv,A,research_output,61,0,research_artifact,Saved research/audit output.
research_output/long2_post_unit_fix_exit_synthesis_round1.exit_attribution_summary.csv,A,research_output,14,0,research_artifact,Saved research/audit output.
research_output/long2_post_unit_fix_exit_synthesis_round1.fixed_items.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long2_post_unit_fix_exit_synthesis_round1.note.md,A,research_output,98,0,research_artifact,Saved research/audit output.
research_output/long2_post_unit_fix_exit_synthesis_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long2_post_unit_fix_exit_synthesis_round1.scope_rules.csv,A,research_output,14,0,research_artifact,Saved research/audit output.
research_output/long2_post_unit_fix_exit_synthesis_round1.summary.csv,A,research_output,8,0,research_artifact,Saved research/audit output.
research_output/long2_runtime_gate_synthesis_scope_note_round1.note.md,A,research_output,48,0,research_artifact,Saved research/audit output.
research_output/long2_runtime_gate_synthesis_scope_note_round1.pre_patch_checklist.csv,A,research_output,8,0,research_artifact,Saved research/audit output.
research_output/long2_runtime_gate_synthesis_scope_note_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long2_runtime_gate_synthesis_scope_note_round1.scope_rules.csv,A,research_output,10,0,research_artifact,Saved research/audit output.
research_output/long2_runtime_gate_synthesis_scope_note_round1.summary.csv,A,research_output,12,0,research_artifact,Saved research/audit output.
research_output/long2_runtime_in_profit_gate_audit_post_patch_round1.before_after_trade_counts.csv,A,research_output,21,0,research_artifact,Saved research/audit output.
research_output/long2_runtime_in_profit_gate_audit_post_patch_round1.candidate_rows_sample.csv,A,research_output,360,0,research_artifact,Saved research/audit output.
research_output/long2_runtime_in_profit_gate_audit_post_patch_round1.gate_funnel_summary.csv,A,research_output,21,0,research_artifact,Saved research/audit output.
research_output/long2_runtime_in_profit_gate_audit_round1.candidate_rows_sample.csv,A,research_output,1379,0,research_artifact,Saved research/audit output.
research_output/long2_runtime_in_profit_gate_audit_round1.gate_funnel_summary.csv,A,research_output,21,0,research_artifact,Saved research/audit output.
research_output/long2_runtime_in_profit_gate_audit_round1.in_profit_distribution.csv,A,research_output,27,0,research_artifact,Saved research/audit output.
research_output/long2_runtime_in_profit_gate_audit_round1.market_ranking.csv,A,research_output,20,0,research_artifact,Saved research/audit output.
research_output/long2_runtime_in_profit_gate_audit_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long2_runtime_in_profit_gate_audit_round1.sequencing_timing_summary.csv,A,research_output,10,0,research_artifact,Saved research/audit output.
research_output/long2_scale_reference_option_a_patch_round1.before_after_trade_counts.csv,A,research_output,21,0,research_artifact,Saved research/audit output.
research_output/long2_scale_reference_option_a_patch_round1.files_changed.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long2_scale_reference_option_a_patch_round1.patch_summary.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long2_scale_reference_option_a_patch_round1.post_patch_gate_funnel.csv,A,research_output,21,0,research_artifact,Saved research/audit output.
research_output/long2_scale_reference_option_a_patch_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long2_scale_reference_option_a_patch_round1.risk_notes.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long2_scale_reference_option_a_patch_round1.verification_results.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long2_scale_reference_patch_plan_round1.affected_line_inventory.csv,A,research_output,34,0,research_artifact,Saved research/audit output.
research_output/long2_scale_reference_patch_plan_round1.patch_options.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long2_scale_reference_patch_plan_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long2_scale_reference_patch_plan_round1.recommended_plan.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long2_scale_reference_patch_plan_round1.risk_register.csv,A,research_output,8,0,research_artifact,Saved research/audit output.
research_output/long2_scale_reference_patch_plan_round1.verification_plan.csv,A,research_output,9,0,research_artifact,Saved research/audit output.
research_output/long2_scale_reference_validation_audit_round1.line_evidence.csv,A,research_output,17,0,research_artifact,Saved research/audit output.
research_output/long2_scale_reference_validation_audit_round1.minimal_examples.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long2_scale_reference_validation_audit_round1.pre_patch_judgment.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long2_scale_reference_validation_audit_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long2_scale_reference_validation_audit_round1.scope_check.csv,A,research_output,6,0,research_artifact,Saved research/audit output.
research_output/long2_scale_reference_validation_audit_round1.unit_consistency_table.csv,A,research_output,8,0,research_artifact,Saved research/audit output.
research_output/long2_trend_fail_scale_patch_plan_round1.affected_line_inventory.csv,A,research_output,12,0,research_artifact,Saved research/audit output.
research_output/long2_trend_fail_scale_patch_plan_round1.patch_options.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long2_trend_fail_scale_patch_plan_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long2_trend_fail_scale_patch_plan_round1.recommended_plan.csv,A,research_output,10,0,research_artifact,Saved research/audit output.
research_output/long2_trend_fail_scale_patch_plan_round1.risk_register.csv,A,research_output,8,0,research_artifact,Saved research/audit output.
research_output/long2_trend_fail_scale_patch_plan_round1.verification_plan.csv,A,research_output,7,0,research_artifact,Saved research/audit output.
research_output/long2_trend_fail_scale_patch_round1.before_after_trade_counts.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long2_trend_fail_scale_patch_round1.compile_status.csv,A,research_output,3,0,research_artifact,Saved research/audit output.
research_output/long2_trend_fail_scale_patch_round1.files_changed.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long2_trend_fail_scale_patch_round1.patch_summary.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long2_trend_fail_scale_patch_round1.post_patch_disagreement_summary.csv,A,research_output,3,0,research_artifact,Saved research/audit output.
research_output/long2_trend_fail_scale_patch_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long2_trend_fail_scale_patch_round1.risk_notes.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long_only_archetypes_round1.archetype_concentration_summary.csv,A,research_output,6,0,research_artifact,Saved research/audit output.
research_output/long_only_archetypes_round1.archetype_distribution_2025_2026_losers.csv,A,research_output,3,0,research_artifact,Saved research/audit output.
research_output/long_only_archetypes_round1.archetype_distribution_all_trades.csv,A,research_output,6,0,research_artifact,Saved research/audit output.
research_output/long_only_archetypes_round1.archetype_distribution_historical_winners.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long_only_archetypes_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long_only_archetypes_round1.trade_features_2025_2026.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long_only_archetypes_round1.trade_features_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_adxweak.equity.csv,A,research_output,15876,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_adxweak.equity.png,A,research_output,-,-,generated_or_binary_artifact,Generated/binary research artifact; review whether it belongs in PR.
research_output/long_only_candidate_adxweak.loss_diagnosis.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_adxweak.trades.csv,A,research_output,32,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_adxweak.validation.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_after.equity.csv,A,research_output,15876,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_after.equity.png,A,research_output,-,-,generated_or_binary_artifact,Generated/binary research artifact; review whether it belongs in PR.
research_output/long_only_candidate_after.loss_diagnosis.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_after.trades.csv,A,research_output,41,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_after.validation.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_after_protect.equity.csv,A,research_output,15876,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_after_protect.equity.png,A,research_output,-,-,generated_or_binary_artifact,Generated/binary research artifact; review whether it belongs in PR.
research_output/long_only_candidate_after_protect.loss_diagnosis.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_after_protect.trades.csv,A,research_output,89,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_after_protect.validation.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_after_tp1broker.equity.csv,A,research_output,15876,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_after_tp1broker.equity.png,A,research_output,-,-,generated_or_binary_artifact,Generated/binary research artifact; review whether it belongs in PR.
research_output/long_only_candidate_after_tp1broker.loss_diagnosis.csv,A,research_output,7,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_after_tp1broker.runner_analysis_summary.csv,A,research_output,9,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_after_tp1broker.runner_lifecycle_summary.csv,A,research_output,15,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_after_tp1broker.runner_stop_path.csv,A,research_output,180,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_after_tp1broker.trades.csv,A,research_output,177,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_after_tp1broker.validation.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_after_tp1broker_scaledfix.equity.csv,A,research_output,15876,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_after_tp1broker_scaledfix.equity.png,A,research_output,-,-,generated_or_binary_artifact,Generated/binary research artifact; review whether it belongs in PR.
research_output/long_only_candidate_after_tp1broker_scaledfix.runner_analysis_summary.csv,A,research_output,9,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_after_tp1broker_scaledfix.runner_lifecycle_summary.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_after_tp1broker_scaledfix.runner_stop_path.csv,A,research_output,41,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_after_tp1broker_scaledfix.trades.csv,A,research_output,233,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_after_tp1broker_scaledfix.validation.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_after_tp1broker_split2025.runner_analysis_summary.csv,A,research_output,9,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_after_tp1broker_split2025.runner_lifecycle_summary.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_after_tp1broker_split2025.runner_stop_path.csv,A,research_output,45,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_baseline_restore_check.validation.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_before.equity.csv,A,research_output,15876,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_before.equity.png,A,research_output,-,-,generated_or_binary_artifact,Generated/binary research artifact; review whether it belongs in PR.
research_output/long_only_candidate_before.loss_diagnosis.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_before.trades.csv,A,research_output,89,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_before.validation.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_before_after_adx_revert.validation.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_before_after_atr_revert.validation.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_before_postrevertcheck.validation.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_before_recheck.equity.csv,A,research_output,15876,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_before_recheck.equity.png,A,research_output,-,-,generated_or_binary_artifact,Generated/binary research artifact; review whether it belongs in PR.
research_output/long_only_candidate_before_recheck.trades.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_before_recheck.validation.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_before_restored.validation.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_losscooldown.equity.csv,A,research_output,15876,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_losscooldown.equity.png,A,research_output,-,-,generated_or_binary_artifact,Generated/binary research artifact; review whether it belongs in PR.
research_output/long_only_candidate_losscooldown.loss_diagnosis.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_losscooldown.trades.csv,A,research_output,80,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_losscooldown.validation.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_reclaim_confirm.equity.csv,A,research_output,15876,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_reclaim_confirm.equity.png,A,research_output,-,-,generated_or_binary_artifact,Generated/binary research artifact; review whether it belongs in PR.
research_output/long_only_candidate_reclaim_confirm.trades.csv,A,research_output,88,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_reclaim_confirm.validation.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_risingatr.equity.csv,A,research_output,15876,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_risingatr.equity.png,A,research_output,-,-,generated_or_binary_artifact,Generated/binary research artifact; review whether it belongs in PR.
research_output/long_only_candidate_risingatr.loss_diagnosis.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_risingatr.trades.csv,A,research_output,74,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_risingatr.validation.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_stretchedfilter.equity.csv,A,research_output,15876,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_stretchedfilter.equity.png,A,research_output,-,-,generated_or_binary_artifact,Generated/binary research artifact; review whether it belongs in PR.
research_output/long_only_candidate_stretchedfilter.loss_diagnosis.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_stretchedfilter.trades.csv,A,research_output,74,0,research_artifact,Saved research/audit output.
research_output/long_only_candidate_stretchedfilter.validation.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long_only_continuation_round1.label_concentration_summary.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long_only_continuation_round1.label_distribution_2025_2026_losers.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long_only_continuation_round1.label_distribution_all_trades.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long_only_continuation_round1.label_distribution_historical_winners.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long_only_continuation_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long_only_continuation_round1.trade_labels_2025_2026.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long_only_continuation_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long_only_paths_round1.label_concentration_summary.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long_only_paths_round1.label_distribution_2025_2026_losers.csv,A,research_output,3,0,research_artifact,Saved research/audit output.
research_output/long_only_paths_round1.label_distribution_all_trades.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long_only_paths_round1.label_distribution_historical_winners.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long_only_paths_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long_only_paths_round1.trade_labels_2025_2026.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long_only_paths_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long_only_reclaim_confirm_2025_2026.loss_diagnosis.csv,A,research_output,3,0,research_artifact,Saved research/audit output.
research_output/long_only_reclaim_round1.label_concentration_summary.csv,A,research_output,3,0,research_artifact,Saved research/audit output.
research_output/long_only_reclaim_round1.label_distribution_2025_2026_losers.csv,A,research_output,3,0,research_artifact,Saved research/audit output.
research_output/long_only_reclaim_round1.label_distribution_all_trades.csv,A,research_output,3,0,research_artifact,Saved research/audit output.
research_output/long_only_reclaim_round1.label_distribution_historical_winners.csv,A,research_output,3,0,research_artifact,Saved research/audit output.
research_output/long_only_reclaim_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long_only_reclaim_round1.trade_labels_2025_2026.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long_only_reclaim_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long_only_reclaim_strength_round1.bucket_summary.csv,A,research_output,22,0,research_artifact,Saved research/audit output.
research_output/long_only_reclaim_strength_round1.focus_reclaim_then_failed_hold.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long_only_reclaim_strength_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long_only_reclaim_strength_round1.strict_reclaim_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long_only_reclaim_strict_round1.label_concentration_summary.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long_only_reclaim_strict_round1.label_distribution_2025_2026_losers.csv,A,research_output,3,0,research_artifact,Saved research/audit output.
research_output/long_only_reclaim_strict_round1.label_distribution_all_trades.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long_only_reclaim_strict_round1.label_distribution_historical_winners.csv,A,research_output,5,0,research_artifact,Saved research/audit output.
research_output/long_only_reclaim_strict_round1.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long_only_reclaim_strict_round1.trade_labels_2025_2026.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
research_output/long_only_reclaim_strict_round1.trade_labels_all.csv,A,research_output,91,0,research_artifact,Saved research/audit output.
research_output/long_only_regime_round2.recommendation.csv,A,research_output,2,0,research_artifact,Saved research/audit output.
research_output/long_only_regime_round2.regime_concentration_summary.csv,A,research_output,6,0,research_artifact,Saved research/audit output.
research_output/long_only_regime_round2.regime_distribution_2025_2026_losers.csv,A,research_output,4,0,research_artifact,Saved research/audit output.
